TIME,FOOD,RAPI,LAI,BG,BG,BG
01:20,0,0,0,5.85,,
01:30,0,0,0,5.85,,
01:40,0,0,0,5.85,,
01:50,0,0,0,5.4,,
02:00,0,0,0,5.85,,
02:10,0,0,0,5.85,,
02:20,0,0,0,5.85,,
02:30,0,0,0,5.85,,
02:40,0,0,0,5.2,,
02:50,0,0,0,5.85,,
03:00,0,0,0,5.85,,
03:10,0,0,0,5.85,,
03:20,0,0,0,5.85,,
03:30,0,0,0,5.85,,
03:40,0,0,0,5.85,,
03:50,0,0,0,5.85,,
04:00,0,0,0,5.85,,
04:10,0,0,0,5.85,,
04:20,0,0,0,5.85,,
04:30,0,0,0,5.85,,
04:40,0,0,0,5.85,,
04:50,0,0,0,5.2,,
05:00,0,0,0,5.85,,
05:10,0,0,0,5.85,,
05:20,0,0,0,5.85,,
05:30,0,0,0,5.85,,
05:40,0,0,0,5.85,,
05:50,0,0,0,5.6,,
06:00,0,0,0,5.85,,
06:10,0,0,0,5.85,,
06:20,0,0,0,5.85,,
06:30,0,0,0,6,,
06:40,0,0,0,6.3,,
06:50,0,0,0,5.85,,
07:00,0,0,0,5.85,,
07:10,0,0,0,5.85,,
07:20,0,0,0,5.85,,
07:30,0,0,0,6.7,,
07:40,0,0,0,5.85,,
07:50,0,0,0,5.85,,
08:00,0,0,0,5.85,,
08:10,0,0,0,6.7,,
08:20,0,0,0,5.85,,
08:30,0,0,0,7,,
08:40,0,0,0,5.85,,
08:50,0,0,0,6.8,,
09:00,0,0,0,5.85,,
09:10,0,0,0,5.85,,
09:20,0.1,5,0,7.3,,
09:30,0,0,0,5.85,,
09:40,0,0,0,7.2,,
09:50,0,0,0,5.85,,
10:00,0,0,0,8.4,,
10:10,0,0,0,5.85,,
10:20,0,0,0,5.85,,
10:30,0,0,0,5.85,,
10:40,0,0,0,7.1,,
10:50,0,0,0,5.85,,
11:00,0,0,0,5.85,,
11:10,0,0,0,5.85,,
11:20,0,0,0,5.85,,
11:30,0,0,0,7.7,,
11:40,0,0,0,7.6,,
11:50,0,0,0,6.5,,
12:00,0,0,0,5.85,,
12:10,0,0,0,5.2,,
12:20,0,0,0,5.85,,
12:30,0,0,0,4.9,,
12:40,0,0,0,4.9,,
12:50,0,0,0,5.85,,
13:00,0,0,0,4.5,,
13:10,0,0,0,4.7,,
13:20,0,9,0,4.5,,
13:30,0.1,0,0,5.85,,
13:40,0.1,0,0,5.85,,
13:50,0,0,0,3.9,,
14:00,0.05,0,0,3.8,,
14:10,0,0,0,3.5,,
14:20,0,0,0,3.7,,
14:30,0,0,0,5.85,,
14:40,0,0,0,5.85,,
14:50,0,0,0,4.2,,
15:00,0,0,0,5.85,,
15:10,0,0,0,3.5,,
15:20,0,0,0,3.6,,
15:30,0,0,0,3.6,,
15:40,0,0,0,3.8,,
15:50,0,0,0,3.6,,
16:00,0,0,0,4,,
16:10,0,0,0,4.8,,
16:20,0,0,0,5.5,,
16:30,0,0,0,5.4,,
16:40,0,0,0,5.7,,
16:50,0,0,0,5.85,,
17:00,0,0,0,6.2,,
17:10,0,0,0,6.5,,
17:20,0,0,0,6.5,,
17:30,0,0,0,6.4,,
17:40,0,0,0,6.2,,
17:50,0,0,0,5.85,,
18:00,0,0,0,6.4,,
18:10,0,0,0,6.2,,
18:20,0,0,0,5.85,,
18:30,0,0,0,5.85,,
18:40,0,0,0,5.85,,
18:50,0,0,0,5.85,,
19:00,0,0,0,5.85,,
19:10,0,0,0,5.85,,
19:20,0,0,0,5.9,,
19:30,0,0,0,5.85,,
19:40,0,0,0,5.85,,
19:50,0,0,0,5.85,,
20:00,0,0,0,5.8,,
20:10,0,0,0,5.2,,
20:20,0.1,9,0,5.85,,
20:30,0.1,0,0,5.85,,
20:40,0,0,0,5.85,,
20:50,0,0,0,4.3,,
21:00,0,0,0,4,,
21:10,0,0,0,4.7,,
21:20,0,0,0,4.9,,
21:30,0,0,0,5.2,,
21:40,0,0,0,6,,
21:50,0,0,0,6.2,,
22:00,0,0,0,6.6,,
22:10,0,0,0,5.85,,
22:20,0,0,0,6.9,,
22:30,0,0,0,6.9,,
22:40,0,0,0,6.6,,
22:50,0,0,0,5.85,,
23:00,0,0,0,7.3,,
23:10,0,0,0,8.1,,
23:20,0,0,0,9,,
23:30,0,0,16,9.6,,
23:40,0,0,0,9.8,,
23:50,0,0,0,9.1,,
00:00,0,0,0,5.85,,
00:10,0,0,0,9.1,,
00:20,0,0,0,9.1,,
00:30,0,0,0,9.2,,
00:40,0,0,0,9.8,,
00:50,0,0,0,9.01,,
01:00,0,0,0,9.01,,
01:10,0,0,0,9.01,,
01:20,0,0,0,9.01,,
01:30,0,0,0,9.01,,
01:40,0,0,0,9.01,,
01:50,0,0,0,9.01,,
02:00,0,0,0,9.01,,
02:10,0,0,0,9.01,,
02:20,0,0,0,9.01,,
02:30,0,0,0,9.01,,
02:40,0,0,0,9.01,,
02:50,0,0,0,9.01,,
03:00,0,0,0,9.01,,
03:10,0,0,0,9.01,,
03:20,0,0,0,9.01,,
03:30,0,0,0,9.01,,
03:40,0,0,0,9.01,,
03:50,0,0,0,9.01,,
04:00,0,0,0,9.01,,
04:10,0,0,0,9.01,,
04:20,0,0,0,9.01,,
04:30,0,0,0,9.01,,
04:40,0,0,0,7.6,,
04:50,0,0,0,9.01,,
05:00,0,0,0,9.01,,
05:10,0,0,0,9.01,,
05:20,0,0,0,9.01,,
05:30,0,0,0,7.7,,
05:40,0,0,0,8.3,,
05:50,0,0,0,9.01,,
06:00,0,0,0,8.4,,
06:10,0,0,0,9.01,,
06:20,0,0,0,7.9,,
06:30,0,0,0,8,,
06:40,0,0,0,9.01,,
06:50,0,0,0,9.01,,
07:00,0,0,0,9.01,,
07:10,0,0,0,8.3,,
07:20,0,0,0,8.3,,
07:30,0,0,0,9.01,,
07:40,0,0,0,9.01,,
07:50,0,0,0,9.01,,
08:00,0,0,0,7.5,,
08:10,0,0,0,7.8,,
08:20,0,0,0,9.01,,
08:30,0,0,0,9.01,,
08:40,0,0,0,7.7,,
08:50,0,0,0,9.01,,
09:00,0,0,0,8.2,,
09:10,0,0,0,9.01,,
09:20,0,0,0,9.01,,
09:30,0.1,6,0,7.9,,
09:40,0.1,0,0,9.01,,
09:50,0,0,0,9.01,,
10:00,0,0,0,9.01,,
10:10,0,0,0,6.5,,
10:20,0,0,0,6.8,,
10:30,0,0,0,9.01,,
10:40,0,0,0,9.01,,
10:50,0,0,0,9.01,,
11:00,0,0,0,9.01,,
11:10,0,0,0,9.01,,
11:20,0,0,0,9.01,,
11:30,0,0,0,9.01,,
11:40,0,0,0,9.01,,
11:50,0,0,0,9.01,,
12:00,0,0,0,9.01,,
12:10,0,0,0,7.6,,
12:20,0,0,0,7.6,,
12:30,0,0,0,8,,
12:40,0,0,0,7.8,,
12:50,0,0,0,8.3,,
13:00,0,0,0,9.01,,
13:10,0,0,0,9.01,,
13:20,0,0,0,9.01,,
13:30,0,10,0,10.8,,
13:40,0.1,0,0,9.01,,
13:50,0.1,0,0,9.01,,
14:00,0,0,0,9.01,,
14:10,0,0,0,8,,
14:20,0,0,0,9.01,,
14:30,0,0,0,9.01,,
14:40,0,0,0,6.2,,
14:50,0,0,0,6.3,,
15:00,0,0,0,9.01,,
15:10,0,0,0,9.01,,
15:20,0,0,0,5.9,,
15:30,0,0,0,5,,
15:40,0,0,0,9.01,,
15:50,0,0,0,9.01,,
16:00,0,0,0,9.01,,
16:10,0,0,0,9.01,,
16:20,0,0,0,9.01,,
16:30,0,0,0,9.01,,
16:40,0,0,0,9.01,,
16:50,0,0,0,9.01,,
17:00,0,0,0,9.01,,
17:10,0,0,0,9.01,,
17:20,0,0,0,9.01,,
17:30,0,0,0,9.01,,
17:40,0,0,0,9.01,,
17:50,0,0,0,9.01,,
18:00,0,0,0,8.1,,
18:10,0,0,0,8.2,,
18:20,0,0,0,9.2,,
18:30,0,0,0,9.01,,
18:40,0,0,0,10.8,,
18:50,0,0,0,11.6,,
19:00,0,0,0,9.01,,
19:10,0,0,0,11.8,,
19:20,0,0,0,9.01,,
19:30,0,0,0,9.01,,
19:40,0,0,0,13.7,,
19:50,0,0,0,13.4,,
20:00,0,0,0,13.4,,
20:10,0,0,0,9.01,,
20:20,0,0,0,12.8,,
20:30,0,0,0,12.9,,
20:40,0,0,0,13.3,,
20:50,0,0,0,9.01,,
21:00,0,0,0,9.01,,
21:10,0,0,0,9.01,,
21:20,0,0,0,11.8,,
21:30,0.1,12,0,11.8,,
21:40,0.1,0,0,9.01,,
21:50,0,0,0,11.2,,
22:00,0,0,0,9.01,,
22:10,0,0,0,10.5,,
22:20,0,0,0,9.01,,
22:30,0,0,0,9.8,,
22:40,0,0,0,9.01,,
22:50,0,0,0,9.01,,
23:00,0,0,0,6.6,,
23:10,0,0,0,6.8,,
23:20,0,0,0,7.4,,
23:30,0,0,0,9.01,,
23:40,0,0,0,9.01,,
23:50,0,0,0,9.01,,
00:00,0,0,0,9.01,,
00:10,0,0,0,5.1,,
00:20,0,0,16,5.2,,
00:30,0,0,0,5.8,,
